date,week_start,day_of_week,hour,platform,theme,query_count
2021-09-01,2021-08-30,Wednesday,22,desktop,Карты и навигация,3
2021-09-01,2021-08-30,Wednesday,22,touch,Карты и навигация,17
2021-09-01,2021-08-30,Wednesday,22,desktop,"Медиа, фото и развлечения",45
2021-09-01,2021-08-30,Wednesday,22,touch,"Медиа, фото и развлечения",81
2021-09-01,2021-08-30,Wednesday,22,desktop,Новости,3
2021-09-01,2021-08-30,Wednesday,22,touch,Новости,6
2021-09-01,2021-08-30,Wednesday,22,desktop,Поздравления и праздники,10
2021-09-01,2021-08-30,Wednesday,22,touch,Поздравления и праздники,82
2021-09-01,2021-08-30,Wednesday,22,desktop,"Покупки, стиль и бренды",8
2021-09-01,2021-08-30,Wednesday,22,touch,"Покупки, стиль и бренды",30
2021-09-01,2021-08-30,Wednesday,22,desktop,Сервисы,7
2021-09-01,2021-08-30,Wednesday,22,touch,Сервисы,11
2021-09-01,2021-08-30,Wednesday,22,desktop,Справка и Образование,42
2021-09-01,2021-08-30,Wednesday,22,touch,Справка и Образование,65
2021-09-01,2021-08-30,Wednesday,22,touch,Чувствительные запросы,5
2021-09-01,2021-08-30,Wednesday,23,desktop,"Здоровье, питание и рецепты",3
2021-09-01,2021-08-30,Wednesday,23,touch,"Здоровье, питание и рецепты",12
2021-09-01,2021-08-30,Wednesday,23,desktop,Карты и навигация,6
2021-09-01,2021-08-30,Wednesday,23,touch,Карты и навигация,14
2021-09-01,2021-08-30,Wednesday,23,desktop,"Медиа, фото и развлечения",24
2021-09-01,2021-08-30,Wednesday,23,touch,"Медиа, фото и развлечения",58
2021-09-01,2021-08-30,Wednesday,23,desktop,Новости,2
2021-09-01,2021-08-30,Wednesday,23,touch,Новости,2
2021-09-01,2021-08-30,Wednesday,23,desktop,Поздравления и праздники,2
2021-09-01,2021-08-30,Wednesday,23,touch,Поздравления и праздники,62
2021-09-01,2021-08-30,Wednesday,23,desktop,"Покупки, стиль и бренды",4
2021-09-01,2021-08-30,Wednesday,23,touch,"Покупки, стиль и бренды",25
2021-09-01,2021-08-30,Wednesday,23,desktop,Сервисы,4
2021-09-01,2021-08-30,Wednesday,23,touch,Сервисы,8
2021-09-01,2021-08-30,Wednesday,23,desktop,Справка и Образование,17
2021-09-01,2021-08-30,Wednesday,23,touch,Справка и Образование,53
2021-09-01,2021-08-30,Wednesday,23,touch,Чувствительные запросы,4
2021-09-02,2021-08-30,Thursday,0,desktop,"Здоровье, питание и рецепты",1
2021-09-02,2021-08-30,Thursday,0,touch,"Здоровье, питание и рецепты",5
2021-09-02,2021-08-30,Thursday,0,desktop,Карты и навигация,2
2021-09-02,2021-08-30,Thursday,0,touch,Карты и навигация,12
2021-09-02,2021-08-30,Thursday,0,desktop,"Медиа, фото и развлечения",9
2021-09-02,2021-08-30,Thursday,0,touch,"Медиа, фото и развлечения",37
2021-09-02,2021-08-30,Thursday,0,desktop,Новости,1
2021-09-02,2021-08-30,Thursday,0,touch,Новости,2
2021-09-02,2021-08-30,Thursday,0,desktop,Поздравления и праздники,4
2021-09-02,2021-08-30,Thursday,0,touch,Поздравления и праздники,30
2021-09-02,2021-08-30,Thursday,0,desktop,"Покупки, стиль и бренды",4
2021-09-02,2021-08-30,Thursday,0,touch,"Покупки, стиль и бренды",13
2021-09-02,2021-08-30,Thursday,0,desktop,Сервисы,3
2021-09-02,2021-08-30,Thursday,0,touch,Сервисы,2
2021-09-02,2021-08-30,Thursday,0,desktop,Справка и Образование,11
2021-09-02,2021-08-30,Thursday,0,touch,Справка и Образование,29
2021-09-02,2021-08-30,Thursday,0,touch,Чувствительные запросы,4
2021-09-02,2021-08-30,Thursday,1,desktop,"Здоровье, питание и рецепты",3
2021-09-02,2021-08-30,Thursday,1,touch,"Здоровье, питание и рецепты",16
2021-09-02,2021-08-30,Thursday,1,touch,Карты и навигация,5
2021-09-02,2021-08-30,Thursday,1,desktop,"Медиа, фото и развлечения",11
2021-09-02,2021-08-30,Thursday,1,touch,"Медиа, фото и развлечения",24
2021-09-02,2021-08-30,Thursday,1,touch,Новости,2
2021-09-02,2021-08-30,Thursday,1,desktop,Поздравления и праздники,6
2021-09-02,2021-08-30,Thursday,1,touch,Поздравления и праздники,14
2021-09-02,2021-08-30,Thursday,1,desktop,"Покупки, стиль и бренды",1
2021-09-02,2021-08-30,Thursday,1,touch,"Покупки, стиль и бренды",5
2021-09-02,2021-08-30,Thursday,1,desktop,Сервисы,2
2021-09-02,2021-08-30,Thursday,1,touch,Сервисы,3
2021-09-02,2021-08-30,Thursday,1,desktop,Справка и Образование,5
2021-09-02,2021-08-30,Thursday,1,touch,Справка и Образование,21
2021-09-02,2021-08-30,Thursday,2,desktop,"Здоровье, питание и рецепты",1
2021-09-02,2021-08-30,Thursday,2,touch,"Здоровье, питание и рецепты",5
2021-09-02,2021-08-30,Thursday,2,desktop,Карты и навигация,2
2021-09-02,2021-08-30,Thursday,2,touch,Карты и навигация,2
2021-09-02,2021-08-30,Thursday,2,desktop,"Медиа, фото и развлечения",6
2021-09-02,2021-08-30,Thursday,2,touch,"Медиа, фото и развлечения",23
2021-09-02,2021-08-30,Thursday,2,touch,Новости,2
2021-09-02,2021-08-30,Thursday,2,desktop,Поздравления и праздники,4
2021-09-02,2021-08-30,Thursday,2,touch,Поздравления и праздники,27
2021-09-02,2021-08-30,Thursday,2,desktop,"Покупки, стиль и бренды",1
2021-09-02,2021-08-30,Thursday,2,touch,"Покупки, стиль и бренды",10
2021-09-02,2021-08-30,Thursday,2,desktop,Сервисы,2
2021-09-02,2021-08-30,Thursday,2,touch,Сервисы,1
2021-09-02,2021-08-30,Thursday,2,desktop,Справка и Образование,6
2021-09-02,2021-08-30,Thursday,2,touch,Справка и Образование,17
2021-09-02,2021-08-30,Thursday,2,touch,Чувствительные запросы,3
2021-09-02,2021-08-30,Thursday,3,desktop,"Здоровье, питание и рецепты",1
2021-09-02,2021-08-30,Thursday,3,touch,"Здоровье, питание и рецепты",8
2021-09-02,2021-08-30,Thursday,3,touch,Карты и навигация,2
2021-09-02,2021-08-30,Thursday,3,desktop,"Медиа, фото и развлечения",9
2021-09-02,2021-08-30,Thursday,3,touch,"Медиа, фото и развлечения",16
2021-09-02,2021-08-30,Thursday,3,touch,Новости,1
2021-09-02,2021-08-30,Thursday,3,desktop,Поздравления и праздники,4
2021-09-02,2021-08-30,Thursday,3,touch,Поздравления и праздники,54
2021-09-02,2021-08-30,Thursday,3,desktop,"Покупки, стиль и бренды",1
2021-09-02,2021-08-30,Thursday,3,touch,"Покупки, стиль и бренды",5
2021-09-02,2021-08-30,Thursday,3,desktop,Сервисы,2
2021-09-02,2021-08-30,Thursday,3,touch,Сервисы,2
2021-09-02,2021-08-30,Thursday,3,desktop,Справка и Образование,6
2021-09-02,2021-08-30,Thursday,3,touch,Справка и Образование,16
2021-09-02,2021-08-30,Thursday,3,touch,Чувствительные запросы,2
2021-09-02,2021-08-30,Thursday,4,desktop,"Здоровье, питание и рецепты",1
2021-09-02,2021-08-30,Thursday,4,touch,"Здоровье, питание и рецепты",2
2021-09-02,2021-08-30,Thursday,4,desktop,Карты и навигация,1
2021-09-02,2021-08-30,Thursday,4,touch,Карты и навигация,3
2021-09-02,2021-08-30,Thursday,4,desktop,"Медиа, фото и развлечения",5
2021-09-02,2021-08-30,Thursday,4,touch,"Медиа, фото и развлечения",22
2021-09-02,2021-08-30,Thursday,4,desktop,Новости,1
2021-09-02,2021-08-30,Thursday,4,touch,Новости,4
2021-09-02,2021-08-30,Thursday,4,desktop,Поздравления и праздники,5
2021-09-02,2021-08-30,Thursday,4,touch,Поздравления и праздники,60
2021-09-02,2021-08-30,Thursday,4,touch,"Покупки, стиль и бренды",7
2021-09-02,2021-08-30,Thursday,4,desktop,Сервисы,1
2021-09-02,2021-08-30,Thursday,4,touch,Сервисы,2
2021-09-02,2021-08-30,Thursday,4,desktop,Справка и Образование,8
2021-09-02,2021-08-30,Thursday,4,touch,Справка и Образование,25
2021-09-02,2021-08-30,Thursday,4,touch,Чувствительные запросы,1
2021-09-02,2021-08-30,Thursday,5,desktop,"Здоровье, питание и рецепты",1
2021-09-02,2021-08-30,Thursday,5,touch,"Здоровье, питание и рецепты",10
2021-09-02,2021-08-30,Thursday,5,desktop,Карты и навигация,4
2021-09-02,2021-08-30,Thursday,5,touch,Карты и навигация,1
2021-09-02,2021-08-30,Thursday,5,desktop,"Медиа, фото и развлечения",13
2021-09-02,2021-08-30,Thursday,5,touch,"Медиа, фото и развлечения",30
2021-09-02,2021-08-30,Thursday,5,desktop,Новости,1
2021-09-02,2021-08-30,Thursday,5,touch,Новости,4
2021-09-02,2021-08-30,Thursday,5,desktop,Поздравления и праздники,11
2021-09-02,2021-08-30,Thursday,5,touch,Поздравления и праздники,98
2021-09-02,2021-08-30,Thursday,5,desktop,"Покупки, стиль и бренды",2
2021-09-02,2021-08-30,Thursday,5,touch,"Покупки, стиль и бренды",10
2021-09-02,2021-08-30,Thursday,5,desktop,Сервисы,2
2021-09-02,2021-08-30,Thursday,5,touch,Сервисы,2
2021-09-02,2021-08-30,Thursday,5,desktop,Справка и Образование,13
2021-09-02,2021-08-30,Thursday,5,touch,Справка и Образование,31
2021-09-02,2021-08-30,Thursday,5,touch,Чувствительные запросы,2
2021-09-02,2021-08-30,Thursday,6,desktop,"Здоровье, питание и рецепты",2
2021-09-02,2021-08-30,Thursday,6,touch,"Здоровье, питание и рецепты",15
2021-09-02,2021-08-30,Thursday,6,desktop,Карты и навигация,4
2021-09-02,2021-08-30,Thursday,6,touch,Карты и навигация,10
2021-09-02,2021-08-30,Thursday,6,desktop,"Медиа, фото и развлечения",9
2021-09-02,2021-08-30,Thursday,6,touch,"Медиа, фото и развлечения",47
2021-09-02,2021-08-30,Thursday,6,desktop,Новости,2
2021-09-02,2021-08-30,Thursday,6,touch,Новости,4
2021-09-02,2021-08-30,Thursday,6,desktop,Поздравления и праздники,11
2021-09-02,2021-08-30,Thursday,6,touch,Поздравления и праздники,165
2021-09-02,2021-08-30,Thursday,6,desktop,"Покупки, стиль и бренды",1
2021-09-02,2021-08-30,Thursday,6,touch,"Покупки, стиль и бренды",11
2021-09-02,2021-08-30,Thursday,6,desktop,Сервисы,1
2021-09-02,2021-08-30,Thursday,6,touch,Сервисы,3
2021-09-02,2021-08-30,Thursday,6,desktop,Справка и Образование,13
2021-09-02,2021-08-30,Thursday,6,touch,Справка и Образование,50
2021-09-02,2021-08-30,Thursday,6,touch,Чувствительные запросы,4
2021-09-02,2021-08-30,Thursday,7,desktop,"Здоровье, питание и рецепты",2
2021-09-02,2021-08-30,Thursday,7,touch,"Здоровье, питание и рецепты",14
2021-09-02,2021-08-30,Thursday,7,desktop,Карты и навигация,5
2021-09-02,2021-08-30,Thursday,7,touch,Карты и навигация,19
2021-09-02,2021-08-30,Thursday,7,desktop,"Медиа, фото и развлечения",26
2021-09-02,2021-08-30,Thursday,7,touch,"Медиа, фото и развлечения",51
2021-09-02,2021-08-30,Thursday,7,desktop,Новости,1
2021-09-02,2021-08-30,Thursday,7,touch,Новости,5
2021-09-02,2021-08-30,Thursday,7,desktop,Поздравления и праздники,16
2021-09-02,2021-08-30,Thursday,7,touch,Поздравления и праздники,219
2021-09-02,2021-08-30,Thursday,7,desktop,"Покупки, стиль и бренды",6
2021-09-02,2021-08-30,Thursday,7,touch,"Покупки, стиль и бренды",12
2021-09-02,2021-08-30,Thursday,7,desktop,Сервисы,5
2021-09-02,2021-08-30,Thursday,7,touch,Сервисы,1
2021-09-02,2021-08-30,Thursday,7,desktop,Справка и Образование,32
2021-09-02,2021-08-30,Thursday,7,touch,Справка и Образование,70
2021-09-02,2021-08-30,Thursday,7,touch,Чувствительные запросы,5
2021-09-02,2021-08-30,Thursday,8,desktop,"Здоровье, питание и рецепты",3
2021-09-02,2021-08-30,Thursday,8,touch,"Здоровье, питание и рецепты",15
2021-09-02,2021-08-30,Thursday,8,desktop,Карты и навигация,9
2021-09-02,2021-08-30,Thursday,8,touch,Карты и навигация,28
2021-09-02,2021-08-30,Thursday,8,desktop,"Медиа, фото и развлечения",50
2021-09-02,2021-08-30,Thursday,8,touch,"Медиа, фото и развлечения",67
2021-09-02,2021-08-30,Thursday,8,desktop,Новости,1
2021-09-02,2021-08-30,Thursday,8,touch,Новости,12
2021-09-02,2021-08-30,Thursday,8,desktop,Поздравления и праздники,18
2021-09-02,2021-08-30,Thursday,8,touch,Поздравления и праздники,287
2021-09-02,2021-08-30,Thursday,8,desktop,"Покупки, стиль и бренды",3
2021-09-02,2021-08-30,Thursday,8,touch,"Покупки, стиль и бренды",20
2021-09-02,2021-08-30,Thursday,8,desktop,Сервисы,9
